,ID,Station Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location,community_area
1360,1674190669043739798,Public Rack - Western Ave & 116th St,1,1,In Service,41.6824,-87.681048,"(41.6824, -87.681048)",MORGAN_PARK
1361,1674190669043739800,Public Rack - Western Ave & 79th St,1,1,In Service,41.750057,-87.682777,"(41.750057, -87.682777)",ASHBURN
1362,1674190673338707098,Public Rack - Western Ave & 92nd Pl,2,2,In Service,41.725538,-87.681968,"(41.725538, -87.681968)",BEVERLY
1363,1674190673338707102,Public Rack - Western Blvd & 49th St,1,1,In Service,41.80478,-87.683749,"(41.80478, -87.683749)",GAGE_PARK
1364,1674190673338707104,Public Rack - Western Blvd & 53rd St,1,1,In Service,41.796775,-87.683362,"(41.796775, -87.683362)",GAGE_PARK
1365,1674190677633674406,Public Rack - William Rainey Harper High School,2,2,In Service,41.775267,-87.669156,"(41.775267, -87.669156)",WEST_ENGLEWOOD
1366,1674190677633674408,Public Rack - Winchester Ave & 87th St,1,1,In Service,41.735989,-87.672181,"(41.735989, -87.672181)",AUBURN_GRESHAM
1367,1674190686223609002,Public Rack - Wood St & 103rd St,1,1,In Service,41.706498,-87.667091,"(41.706498, -87.667091)",BEVERLY
1368,1674190690518576300,Public Rack - Yale Ave & 119th St,1,1,In Service,41.677795,-87.629077,"(41.677795, -87.629077)",WEST_PULLMAN
1369,1674190694813543598,Public Rack - Yates Ave & 100th St,2,2,In Service,41.713437,-87.564405,"(41.713437, -87.564405)",SOUTH_DEERING
1370,1677249798059333674,Public Rack - Lowe Ave & 119th St,1,1,In Service,41.677708,-87.638711,"(41.677708, -87.638711)",WEST_PULLMAN
1371,1677249802354300976,Public Rack - Elizabeth St & 115th St,1,1,In Service,41.684942,-87.65266,"(41.684942, -87.65266)",MORGAN_PARK
1372,1677249802354300978,Public Rack - Halsted St & 111th St,1,1,In Service,41.691838,-87.642747,"(41.691838, -87.642747)",MORGAN_PARK
1373,1677249815239202874,Public Rack - Green St & 103rd St,1,1,In Service,41.70665,-87.643422,"(41.70665, -87.643422)",WASHINGTON_HEIGHTS
1374,1677249819534170180,Public Rack - East End Ave & 87th St,1,1,In Service,41.737054,-87.583998,"(41.737054, -87.583998)",AVALON_PARK
1375,1677249823829137478,Public Rack - Bishop St & 81st St,2,2,In Service,41.745827,-87.659849,"(41.745827, -87.659849)",AUBURN_GRESHAM
1376,1677249823829137480,Public Rack - Ada St & 79th St,2,2,In Service,41.750522,-87.657252,"(41.750522, -87.657252)",AUBURN_GRESHAM
1377,1677249828124104786,Public Rack - Aida Food Market,1,1,In Service,41.749896,-87.643693,"(41.749896, -87.643693)",AUBURN_GRESHAM
1378,1677249828124104788,Public Rack - Ingleside Ave & 79th St,1,1,In Service,41.751448,-87.601136,"(41.751448, -87.601136)",GREATER_GRAND_CROSSING
1379,1677249832419072086,Public Rack - Colfax Ave & 83rd St,2,2,In Service,41.744818,-87.561055,"(41.744818, -87.561055)",SOUTH_CHICAGO
1380,1677249836714039386,Public Rack - Baker Ave & 863rd Pl,1,1,In Service,41.743346,-87.550582,"(41.743346, -87.550582)",SOUTH_CHICAGO
1381,1677249836714039390,Public Rack - Lawndale Ave & 111th St,1,1,In Service,41.691501,-87.71332,"(41.691501, -87.71332)",MOUNT_GREENWOOD
1382,1677249841009006688,Public Rack - Christiana Ave & 111th St,1,1,In Service,41.69137,-87.704809,"(41.69137, -87.704809)",MOUNT_GREENWOOD
1383,1677249841009006690,Public Rack - Troy & 111th St,1,1,In Service,41.691373,-87.700281,"(41.691373, -87.700281)",MOUNT_GREENWOOD
1384,1677249841009006694,Public Rack - Homewood Ave & Monterey Ave,1,1,In Service,41.691691,-87.670161,"(41.691691, -87.670161)",MORGAN_PARK
1385,1677249845303973992,Public Rack - Western Ave & 111th St - SE,1,1,In Service,41.691665,-87.681022,"(41.691665, -87.681022)",MORGAN_PARK
1386,1677249845303973994,Public Rack - Longwood Dr & 111th St,2,2,In Service,41.69163,-87.671782,"(41.69163, -87.671782)",MORGAN_PARK
1387,1677249845303973996,Public Rack - Western Ave & 118th St,1,1,In Service,41.678349,-87.680919,"(41.678349, -87.680919)",MORGAN_PARK
1388,1677249849598941294,Public Rack - Hale Ave & 111th St,1,1,In Service,41.691801,-87.671351,"(41.691801, -87.671351)",MORGAN_PARK
1389,1677249849598941296,Public Rack - Hoyne Ave & 110th Pl,2,2,In Service,41.692458,-87.674035,"(41.692458, -87.674035)",MORGAN_PARK
1390,1677249849598941300,Public Rack - Western Ave & 106th St - West,1,1,In Service,41.701379,-87.681826,"(41.701379, -87.681826)",BEVERLY
1391,1677249853893908598,Public Rack - Walden Pkwy & 99th St,1,1,In Service,41.71397,-87.667798,"(41.71397, -87.667798)",BEVERLY
1392,1677249853893908600,Public Rack - Yates Blvd & Exchange Ave,2,2,In Service,41.765088,-87.565918,"(41.765088, -87.565918)",SOUTH_SHORE
1393,1677249858188875900,Public Rack - Calumet Ave & Garfield Blvd,1,1,In Service,41.794886,-87.617415,"(41.794886, -87.617415)",WASHINGTON_PARK
1394,1677249858188875902,Public Rack - Normal Blvd & 61st Pl,2,2,In Service,41.782314,-87.637358,"(41.782314, -87.637358)",ENGLEWOOD
1395,1677249862483843200,Public Rack - Wolcott Ave & 61st St,4,4,In Service,41.782378,-87.671719,"(41.782378, -87.671719)",WEST_ENGLEWOOD
1396,1677249862483843202,Public Rack - Wolcott Ave & 56th St,2,2,In Service,41.791198,-87.671949,"(41.791198, -87.671949)",WEST_ENGLEWOOD
1397,1677249862483843204,Public Rack - Emerald Ave & 43rd St,2,2,In Service,41.81643,-87.644754,"(41.81643, -87.644754)",NEW_CITY
1398,1677249866778810502,Public Rack - Halsted St & 41st St,1,1,In Service,41.820147,-87.64568,"(41.820147, -87.64568)",NEW_CITY
1399,1677249866778810508,Public Rack - Martin Luther King Dr & 44th St,2,2,In Service,41.814445,-87.616265,"(41.814445, -87.616265)",GRAND_BOULEVARD
1400,1677249871073777806,Public Rack - Laflin St & 51st St,2,2,In Service,41.801354,-87.662076,"(41.801354, -87.662076)",NEW_CITY
1401,1677249871073777808,Public Rack - Wood St & 47th St,1,1,In Service,41.80864,-87.669974,"(41.80864, -87.669974)",NEW_CITY
1402,1677249879663712418,Public Rack - Pullman - Planet Fitness,1,1,In Service,41.69782,-87.59779,"(41.69782, -87.59779)",PULLMAN
1403,1677249883958679718,Public Rack - Torrence Ave  & 106th St,1,1,In Service,41.702566,-87.559923,"(41.702566, -87.559923)",SOUTH_DEERING
1404,1683527955055720454,Public Rack - Prairie Ave & Garfield Blvd N,1,1,In Service,41.79480875,-87.61890696,"(41.79480875, -87.61890696)",WASHINGTON_PARK
1405,1683527972235589666,Public Rack - Woodlawn Ave & 63rd St N,1,1,In Service,41.780621,-87.596033,"(41.780621, -87.596033)",WOODLAWN
1406,1683527974474827792,Public Rack - Woodlawn Ave & 63rd St S,1,1,In Service,41.779484,-87.596028,"(41.779484, -87.596028)",WOODLAWN
1407,1715823782490135060,Public Rack - Ewing Ave & 96th St S,1,1,In Service,41.720634,-87.53517,"(41.720634, -87.53517)",EAST_SIDE
1408,1715823801179235264,Public Rack - Kedvale Ave & 63rd St W,1,1,In Service,41.778761,-87.726892,"(41.778761, -87.726892)",WEST_LAWN
1409,1715823808259938858,Public Rack - Kenneth Ave & 63rd St E,1,1,In Service,41.778411,-87.733387,"(41.778411, -87.733387)",WEST_LAWN
1410,1715823812554906166,Public Rack - Kedzie Ave & 61st Pl W,1,1,In Service,41.78201,-87.7034,"(41.78201, -87.7034)",CHICAGO_LAWN
1411,1715846696911078242,Public Rack - Tripp Ave & North Ave,2,2,In Service,41.90995395,-87.73271446,"(41.90995395, -87.73271446)",HUMBOLDT_PARK
1412,1715846700153782636,Public Rack - Homan Ave & Lake St,2,2,In Service,41.88474,-87.711357,"(41.88474, -87.711357)",EAST_GARFIELD_PARK
1413,1715846701206045544,Public Rack - Garfield Park Conservatory,2,2,In Service,41.88658,-87.716646,"(41.88658, -87.716646)",EAST_GARFIELD_PARK
1414,1715846705501012844,Public Rack - Lawndale Ave & Roosevelt,2,2,In Service,41.866225,-87.717918,"(41.866225, -87.717918)",NORTH_LAWNDALE
1415,1715846718385914742,Public Rack - Ashland Ave & 74th St,2,2,In Service,41.759735,-87.663736,"(41.759735, -87.663736)",WEST_ENGLEWOOD
1416,320,Loomis St & Lexington St,19,19,In Service,41.872187,-87.661501,"(41.872187, -87.661501)",NEAR_WEST_SIDE
1417,54,Ogden Ave & Chicago Ave,19,19,In Service,41.896362458,-87.654061273,"(41.896362458, -87.6540612729)",WEST_TOWN
1418,693,Baltimore Ave & 87th St,15,15,In Service,41.7373356,-87.548514605,"(41.737335600416664, -87.54851460456847)",SOUTH_CHICAGO
